id,category_id,zone_id,status,reported_at,resolved_at,mois,trimestre,jour_semaine,annee,latitude_center,longitude_center,rayon_km,number_of_inhabitants,surface
2448,2,59,resolved,"2025-03-17 19:02:00","2025-03-27 19:02:00",3,1,2,2025,35.82000000,10.60000000,1.50,97535,15
2566,5,59,resolved,"2025-01-03 16:15:00","2025-01-17 16:15:00",1,1,6,2025,35.82000000,10.60000000,1.50,97535,15
2571,1,59,resolved,"2023-10-14 16:48:00","2023-10-17 16:48:00",10,4,7,2023,35.82000000,10.60000000,1.50,97535,15
2730,1,59,"in progress","2025-04-21 17:40:00",,4,2,2,2025,35.82000000,10.60000000,1.50,97535,15
2773,4,59,resolved,"2022-11-18 20:41:00","2022-11-19 20:41:00",11,4,6,2022,35.82000000,10.60000000,1.50,97535,15
2907,1,59,resolved,"2023-11-14 11:30:00","2023-11-18 11:30:00",11,4,3,2023,35.82000000,10.60000000,1.50,97535,15
2917,2,59,reported,"2025-05-10 09:27:00",,5,2,7,2025,35.82000000,10.60000000,1.50,97535,15
2955,2,59,resolved,"2023-02-28 20:22:00","2023-03-06 20:22:00",2,1,3,2023,35.82000000,10.60000000,1.50,97535,15
3077,6,59,resolved,"2023-01-16 18:18:00","2023-01-30 18:18:00",1,1,2,2023,35.82000000,10.60000000,1.50,97535,15
3115,6,59,resolved,"2025-04-16 17:35:00","2025-04-30 17:35:00",4,2,4,2025,35.82000000,10.60000000,1.50,97535,15
3370,6,59,reported,"2023-07-01 15:09:00",,7,3,7,2023,35.82000000,10.60000000,1.50,97535,15
3486,6,59,reported,"2024-10-02 07:10:00",,10,4,4,2024,35.82000000,10.60000000,1.50,97535,15
3529,2,59,resolved,"2022-05-21 18:36:00","2022-05-26 18:36:00",5,2,7,2022,35.82000000,10.60000000,1.50,97535,15
3753,2,59,resolved,"2024-07-05 10:23:00","2024-07-09 10:23:00",7,3,6,2024,35.82000000,10.60000000,1.50,97535,15
4441,2,59,reported,"2025-04-04 11:05:00",,4,2,6,2025,35.82000000,10.60000000,1.50,97535,15
4443,6,59,rejected,"2023-01-05 11:01:00",,1,1,5,2023,35.82000000,10.60000000,1.50,97535,15
4497,1,59,reported,"2024-01-01 12:46:00",,1,1,2,2024,35.82000000,10.60000000,1.50,97535,15
4512,2,59,resolved,"2022-07-11 06:47:00","2022-07-13 06:47:00",7,3,2,2022,35.82000000,10.60000000,1.50,97535,15
4540,3,59,rejected,"2024-06-11 23:24:00",,6,2,3,2024,35.82000000,10.60000000,1.50,97535,15
4586,1,59,"in progress","2024-06-18 13:32:00",,6,2,3,2024,35.82000000,10.60000000,1.50,97535,15
4667,7,59,reported,"2025-02-07 11:12:00",,2,1,6,2025,35.82000000,10.60000000,1.50,97535,15
4743,6,59,"in progress","2025-04-13 11:06:00",,4,2,1,2025,35.82000000,10.60000000,1.50,97535,15
4851,7,59,reported,"2025-04-12 18:53:00",,4,2,7,2025,35.82000000,10.60000000,1.50,97535,15
5022,6,59,resolved,"2024-12-19 05:10:00","2025-01-01 05:10:00",12,4,5,2024,35.82000000,10.60000000,1.50,97535,15
31,7,60,"in progress","2026-04-16 16:50:14",,4,2,5,2026,35.81500000,10.65000000,1.50,57691,10
93,3,60,resolved,"2022-07-30 20:52:00","2022-08-13 20:52:00",7,3,7,2022,35.81500000,10.65000000,1.50,57691,10
154,4,60,resolved,"2023-01-25 11:44:00","2023-01-31 11:44:00",1,1,4,2023,35.81500000,10.65000000,1.50,57691,10
344,6,60,reported,"2025-03-14 16:53:00",,3,1,6,2025,35.81500000,10.65000000,1.50,57691,10
375,4,60,resolved,"2023-07-08 04:11:00","2023-07-10 04:11:00",7,3,7,2023,35.81500000,10.65000000,1.50,57691,10
394,3,60,validated,"2025-01-29 06:10:00",,1,1,4,2025,35.81500000,10.65000000,1.50,57691,10
587,6,60,reported,"2024-11-18 06:26:00",,11,4,2,2024,35.81500000,10.65000000,1.50,57691,10
633,2,60,resolved,"2023-07-22 07:30:00","2023-07-31 07:30:00",7,3,7,2023,35.81500000,10.65000000,1.50,57691,10
703,4,60,reported,"2024-10-12 13:04:00",,10,4,7,2024,35.81500000,10.65000000,1.50,57691,10
857,5,60,resolved,"2025-05-30 15:06:00","2025-06-13 15:06:00",5,2,6,2025,35.81500000,10.65000000,1.50,57691,10
972,4,60,rejected,"2022-07-27 19:31:00",,7,3,4,2022,35.81500000,10.65000000,1.50,57691,10
1001,3,60,rejected,"2024-01-16 01:02:00",,1,1,3,2024,35.81500000,10.65000000,1.50,57691,10
1199,2,60,resolved,"2025-06-20 08:05:00","2025-06-24 08:05:00",6,2,6,2025,35.81500000,10.65000000,1.50,57691,10
1504,3,60,resolved,"2023-08-12 00:24:00","2023-08-20 00:24:00",8,3,7,2023,35.81500000,10.65000000,1.50,57691,10
1519,4,60,resolved,"2024-11-22 07:01:00","2024-12-01 07:01:00",11,4,6,2024,35.81500000,10.65000000,1.50,57691,10
1700,2,60,resolved,"2025-01-22 14:38:00","2025-02-02 14:38:00",1,1,4,2025,35.81500000,10.65000000,1.50,57691,10
1812,5,60,resolved,"2025-01-25 18:35:00","2025-02-06 18:35:00",1,1,7,2025,35.81500000,10.65000000,1.50,57691,10
1866,7,60,resolved,"2022-11-03 18:59:00","2022-11-15 18:59:00",11,4,5,2022,35.81500000,10.65000000,1.50,57691,10
1888,4,60,reported,"2024-02-23 15:55:00",,2,1,6,2024,35.81500000,10.65000000,1.50,57691,10
1904,4,60,"in progress","2024-03-08 19:40:00",,3,1,6,2024,35.81500000,10.65000000,1.50,57691,10
2039,2,60,rejected,"2023-02-28 16:15:00",,2,1,3,2023,35.81500000,10.65000000,1.50,57691,10
2084,2,60,resolved,"2022-02-03 09:46:00","2022-02-08 09:46:00",2,1,5,2022,35.81500000,10.65000000,1.50,57691,10
2135,2,60,"in progress","2025-04-05 14:04:00",,4,2,7,2025,35.81500000,10.65000000,1.50,57691,10
2167,4,60,validated,"2024-04-11 17:47:00",,4,2,5,2024,35.81500000,10.65000000,1.50,57691,10
2220,3,60,resolved,"2025-04-03 23:34:00","2025-04-06 23:34:00",4,2,5,2025,35.81500000,10.65000000,1.50,57691,10
2303,1,60,reported,"2024-12-31 20:25:00",,12,4,3,2024,35.81500000,10.65000000,1.50,57691,10
2429,1,60,resolved,"2023-01-29 15:50:00","2023-02-09 15:50:00",1,1,1,2023,35.81500000,10.65000000,1.50,57691,10
2507,5,60,resolved,"2025-03-16 10:02:00","2025-03-22 10:02:00",3,1,1,2025,35.81500000,10.65000000,1.50,57691,10
2540,4,60,reported,"2024-04-22 08:06:00",,4,2,2,2024,35.81500000,10.65000000,1.50,57691,10
2573,5,60,resolved,"2025-04-07 14:03:00","2025-04-12 14:03:00",4,2,2,2025,35.81500000,10.65000000,1.50,57691,10
2660,5,60,resolved,"2025-03-01 16:42:00","2025-03-14 16:42:00",3,1,7,2025,35.81500000,10.65000000,1.50,57691,10
2873,2,60,reported,"2024-01-17 17:17:00",,1,1,4,2024,35.81500000,10.65000000,1.50,57691,10
2909,5,60,resolved,"2022-08-22 10:00:00","2022-08-28 10:00:00",8,3,2,2022,35.81500000,10.65000000,1.50,57691,10
2963,2,60,"in progress","2024-05-23 19:13:00",,5,2,5,2024,35.81500000,10.65000000,1.50,57691,10
3108,3,60,resolved,"2025-01-13 21:27:00","2025-01-22 21:27:00",1,1,2,2025,35.81500000,10.65000000,1.50,57691,10
3236,4,60,resolved,"2024-07-03 13:50:00","2024-07-07 13:50:00",7,3,4,2024,35.81500000,10.65000000,1.50,57691,10
3264,3,60,resolved,"2025-03-17 21:30:00","2025-03-19 21:30:00",3,1,2,2025,35.81500000,10.65000000,1.50,57691,10
3311,1,60,"in progress","2022-05-26 12:13:00",,5,2,5,2022,35.81500000,10.65000000,1.50,57691,10
3434,4,60,rejected,"2024-06-21 13:06:00",,6,2,6,2024,35.81500000,10.65000000,1.50,57691,10
3459,1,60,resolved,"2023-05-09 09:22:00","2023-05-21 09:22:00",5,2,3,2023,35.81500000,10.65000000,1.50,57691,10
3522,5,60,"in progress","2024-01-20 08:30:00",,1,1,7,2024,35.81500000,10.65000000,1.50,57691,10
3559,1,60,resolved,"2024-01-11 15:31:00","2024-01-18 15:31:00",1,1,5,2024,35.81500000,10.65000000,1.50,57691,10
3565,1,60,resolved,"2023-07-29 14:02:00","2023-08-09 14:02:00",7,3,7,2023,35.81500000,10.65000000,1.50,57691,10
3573,6,60,resolved,"2023-10-05 10:32:00","2023-10-13 10:32:00",10,4,5,2023,35.81500000,10.65000000,1.50,57691,10
3823,6,60,"in progress","2025-02-17 14:49:00",,2,1,2,2025,35.81500000,10.65000000,1.50,57691,10
3883,6,60,resolved,"2022-10-12 12:27:00","2022-10-25 12:27:00",10,4,4,2022,35.81500000,10.65000000,1.50,57691,10
4009,2,60,"in progress","2022-05-15 19:42:00",,5,2,1,2022,35.81500000,10.65000000,1.50,57691,10
4043,7,60,reported,"2024-08-05 15:03:00",,8,3,2,2024,35.81500000,10.65000000,1.50,57691,10
4049,3,60,reported,"2024-05-03 21:13:00",,5,2,6,2024,35.81500000,10.65000000,1.50,57691,10
4052,4,60,resolved,"2022-06-13 13:09:00","2022-06-14 13:09:00",6,2,2,2022,35.81500000,10.65000000,1.50,57691,10
4126,2,60,rejected,"2024-01-21 10:13:00",,1,1,1,2024,35.81500000,10.65000000,1.50,57691,10
4181,4,60,"in progress","2024-01-03 07:51:00",,1,1,4,2024,35.81500000,10.65000000,1.50,57691,10
4395,5,60,resolved,"2023-03-14 14:26:00","2023-03-27 14:26:00",3,1,3,2023,35.81500000,10.65000000,1.50,57691,10
4631,5,60,rejected,"2023-06-18 18:33:00",,6,2,1,2023,35.81500000,10.65000000,1.50,57691,10
4748,2,60,resolved,"2025-02-22 18:48:00","2025-03-08 18:48:00",2,1,7,2025,35.81500000,10.65000000,1.50,57691,10
4806,4,60,resolved,"2023-02-15 11:56:00","2023-02-28 11:56:00",2,1,4,2023,35.81500000,10.65000000,1.50,57691,10
4852,7,60,resolved,"2024-08-13 12:53:00","2024-08-14 12:53:00",8,3,3,2024,35.81500000,10.65000000,1.50,57691,10
5040,4,60,resolved,"2024-06-01 09:20:00","2024-06-07 09:20:00",6,2,7,2024,35.81500000,10.65000000,1.50,57691,10
5057,4,60,resolved,"2023-04-06 18:39:00","2023-04-09 18:39:00",4,2,5,2023,35.81500000,10.65000000,1.50,57691,10
5128,5,60,rejected,"2025-01-03 13:09:00",,1,1,6,2025,35.81500000,10.65000000,1.50,57691,10
83,6,61,"in progress","2024-07-22 07:17:00",,7,3,2,2024,35.82800000,10.64900000,1.50,57691,10
173,3,61,reported,"2024-04-02 05:16:00",,4,2,3,2024,35.82800000,10.64900000,1.50,57691,10
431,2,61,resolved,"2023-10-15 07:16:00","2023-10-25 07:16:00",10,4,1,2023,35.82800000,10.64900000,1.50,57691,10
538,1,61,resolved,"2022-10-10 18:44:00","2022-10-13 18:44:00",10,4,2,2022,35.82800000,10.64900000,1.50,57691,10
564,6,61,validated,"2024-11-18 10:26:00",,11,4,2,2024,35.82800000,10.64900000,1.50,57691,10
631,4,61,reported,"2024-01-24 01:45:00",,1,1,4,2024,35.82800000,10.64900000,1.50,57691,10
685,3,61,resolved,"2023-08-13 00:24:00","2023-08-27 00:24:00",8,3,1,2023,35.82800000,10.64900000,1.50,57691,10
952,7,61,rejected,"2025-04-20 15:41:00",,4,2,1,2025,35.82800000,10.64900000,1.50,57691,10
966,2,61,resolved,"2022-07-05 17:47:00","2022-07-18 17:47:00",7,3,3,2022,35.82800000,10.64900000,1.50,57691,10
1154,2,61,"in progress","2023-05-13 12:24:00",,5,2,7,2023,35.82800000,10.64900000,1.50,57691,10
1158,4,61,reported,"2025-04-09 12:49:00",,4,2,4,2025,35.82800000,10.64900000,1.50,57691,10
1256,1,61,reported,"2024-09-14 09:20:00",,9,3,7,2024,35.82800000,10.64900000,1.50,57691,10
1356,4,61,resolved,"2023-03-11 19:04:00","2023-03-16 19:04:00",3,1,7,2023,35.82800000,10.64900000,1.50,57691,10
1894,5,61,resolved,"2023-04-04 09:27:00","2023-04-18 09:27:00",4,2,3,2023,35.82800000,10.64900000,1.50,57691,10
1937,1,61,"in progress","2024-07-15 20:24:00",,7,3,2,2024,35.82800000,10.64900000,1.50,57691,10
2032,3,61,resolved,"2022-10-03 22:55:00","2022-10-14 22:55:00",10,4,2,2022,35.82800000,10.64900000,1.50,57691,10
2062,2,61,resolved,"2023-09-20 07:44:00","2023-09-30 07:44:00",9,3,4,2023,35.82800000,10.64900000,1.50,57691,10
2285,2,61,rejected,"2023-07-06 07:36:00",,7,3,5,2023,35.82800000,10.64900000,1.50,57691,10
2418,2,61,rejected,"2023-12-18 12:38:00",,12,4,2,2023,35.82800000,10.64900000,1.50,57691,10
2807,2,61,validated,"2024-12-18 17:39:00",,12,4,4,2024,35.82800000,10.64900000,1.50,57691,10
2812,3,61,resolved,"2023-04-08 05:48:00","2023-04-19 05:48:00",4,2,7,2023,35.82800000,10.64900000,1.50,57691,10
2902,5,61,resolved,"2023-03-23 12:05:00","2023-04-04 12:05:00",3,1,5,2023,35.82800000,10.64900000,1.50,57691,10
2947,7,61,resolved,"2023-07-20 06:15:00","2023-07-30 06:15:00",7,3,5,2023,35.82800000,10.64900000,1.50,57691,10
3142,5,61,resolved,"2022-08-18 18:41:00","2022-08-26 18:41:00",8,3,5,2022,35.82800000,10.64900000,1.50,57691,10
3319,4,61,"in progress","2025-03-31 05:43:00",,3,1,2,2025,35.82800000,10.64900000,1.50,57691,10
3346,5,61,reported,"2024-11-25 13:59:00",,11,4,2,2024,35.82800000,10.64900000,1.50,57691,10
3424,3,61,"in progress","2024-10-06 21:03:00",,10,4,1,2024,35.82800000,10.64900000,1.50,57691,10
3737,3,61,validated,"2024-01-15 01:21:00",,1,1,2,2024,35.82800000,10.64900000,1.50,57691,10
4141,5,61,"in progress","2024-04-09 10:41:00",,4,2,3,2024,35.82800000,10.64900000,1.50,57691,10
4151,2,61,rejected,"2024-07-06 17:54:00",,7,3,7,2024,35.82800000,10.64900000,1.50,57691,10
4467,2,61,resolved,"2024-08-15 06:54:00","2024-08-17 06:54:00",8,3,5,2024,35.82800000,10.64900000,1.50,57691,10
4583,3,61,"in progress","2023-03-06 22:51:00",,3,1,2,2023,35.82800000,10.64900000,1.50,57691,10
4799,4,61,"in progress","2023-07-08 00:11:00",,7,3,7,2023,35.82800000,10.64900000,1.50,57691,10
4843,1,61,resolved,"2022-11-11 18:11:00","2022-11-21 18:11:00",11,4,6,2022,35.82800000,10.64900000,1.50,57691,10
5049,6,61,resolved,"2022-10-12 09:27:00","2022-10-21 09:27:00",10,4,4,2022,35.82800000,10.64900000,1.50,57691,10
5160,4,61,"in progress","2025-02-05 02:00:00",,2,1,4,2025,35.82800000,10.64900000,1.50,57691,10
147,6,62,"in progress","2024-10-16 06:32:00",,10,4,4,2024,35.80200000,10.65100000,1.80,57691,10
390,4,62,"in progress","2024-02-23 10:55:00",,2,1,6,2024,35.80200000,10.65100000,1.80,57691,10
570,4,62,"in progress","2025-04-06 04:13:00",,4,2,1,2025,35.80200000,10.65100000,1.80,57691,10
571,2,62,reported,"2024-09-18 12:01:00",,9,3,4,2024,35.80200000,10.65100000,1.80,57691,10
687,5,62,"in progress","2024-08-14 09:59:00",,8,3,4,2024,35.80200000,10.65100000,1.80,57691,10
981,2,62,resolved,"2023-04-10 07:15:00","2023-04-16 07:15:00",4,2,2,2023,35.80200000,10.65100000,1.80,57691,10
1096,4,62,resolved,"2024-08-18 19:25:00","2024-08-28 19:25:00",8,3,1,2024,35.80200000,10.65100000,1.80,57691,10
1188,2,62,resolved,"2024-03-25 19:52:00","2024-03-29 19:52:00",3,1,2,2024,35.80200000,10.65100000,1.80,57691,10
1438,2,62,rejected,"2022-09-21 07:13:00",,9,3,4,2022,35.80200000,10.65100000,1.80,57691,10
1542,4,62,rejected,"2025-05-24 16:45:00",,5,2,7,2025,35.80200000,10.65100000,1.80,57691,10
1593,6,62,reported,"2025-04-17 06:30:00",,4,2,5,2025,35.80200000,10.65100000,1.80,57691,10
1674,4,62,reported,"2024-09-25 06:22:00",,9,3,4,2024,35.80200000,10.65100000,1.80,57691,10
1739,7,62,validated,"2025-04-03 09:55:00",,4,2,5,2025,35.80200000,10.65100000,1.80,57691,10
1883,2,62,resolved,"2024-10-29 18:06:00","2024-11-04 18:06:00",10,4,3,2024,35.80200000,10.65100000,1.80,57691,10
2022,3,62,validated,"2024-05-16 02:45:00",,5,2,5,2024,35.80200000,10.65100000,1.80,57691,10
2208,4,62,resolved,"2024-12-16 01:32:00","2024-12-29 01:32:00",12,4,2,2024,35.80200000,10.65100000,1.80,57691,10
2377,1,62,rejected,"2023-08-22 13:58:00",,8,3,3,2023,35.80200000,10.65100000,1.80,57691,10
2458,2,62,"in progress","2025-04-16 06:54:00",,4,2,4,2025,35.80200000,10.65100000,1.80,57691,10
2495,4,62,resolved,"2023-11-24 04:04:00","2023-12-02 04:04:00",11,4,6,2023,35.80200000,10.65100000,1.80,57691,10
2594,4,62,resolved,"2023-06-22 08:34:00","2023-06-26 08:34:00",6,2,5,2023,35.80200000,10.65100000,1.80,57691,10
2711,1,62,reported,"2024-01-30 22:44:00",,1,1,3,2024,35.80200000,10.65100000,1.80,57691,10
2725,4,62,resolved,"2022-04-15 22:11:00","2022-04-19 22:11:00",4,2,6,2022,35.80200000,10.65100000,1.80,57691,10
2948,2,62,resolved,"2023-03-06 18:18:00","2023-03-20 18:18:00",3,1,2,2023,35.80200000,10.65100000,1.80,57691,10
2993,6,62,"in progress","2025-01-21 10:19:00",,1,1,3,2025,35.80200000,10.65100000,1.80,57691,10
3008,4,62,"in progress","2024-11-17 14:07:00",,11,4,1,2024,35.80200000,10.65100000,1.80,57691,10
3328,5,62,reported,"2024-09-03 09:30:00",,9,3,3,2024,35.80200000,10.65100000,1.80,57691,10
3339,5,62,resolved,"2023-04-27 14:09:00","2023-05-02 14:09:00",4,2,5,2023,35.80200000,10.65100000,1.80,57691,10
3607,6,62,rejected,"2024-07-22 12:17:00",,7,3,2,2024,35.80200000,10.65100000,1.80,57691,10
3615,6,62,resolved,"2022-02-07 12:37:00","2022-02-11 12:37:00",2,1,2,2022,35.80200000,10.65100000,1.80,57691,10
3650,4,62,resolved,"2024-10-03 14:34:00","2024-10-07 14:34:00",10,4,5,2024,35.80200000,10.65100000,1.80,57691,10
3719,2,62,resolved,"2025-06-07 16:37:00","2025-06-13 16:37:00",6,2,7,2025,35.80200000,10.65100000,1.80,57691,10
3755,2,62,rejected,"2022-07-24 12:33:00",,7,3,1,2022,35.80200000,10.65100000,1.80,57691,10
3933,4,62,"in progress","2024-11-22 13:01:00",,11,4,6,2024,35.80200000,10.65100000,1.80,57691,10
3946,7,62,resolved,"2022-04-20 07:20:00","2022-05-02 07:20:00",4,2,4,2022,35.80200000,10.65100000,1.80,57691,10
3982,2,62,reported,"2023-07-11 06:42:00",,7,3,3,2023,35.80200000,10.65100000,1.80,57691,10
4349,2,62,reported,"2025-03-04 17:49:00",,3,1,3,2025,35.80200000,10.65100000,1.80,57691,10
4365,2,62,"in progress","2023-04-27 07:39:00",,4,2,5,2023,35.80200000,10.65100000,1.80,57691,10
4448,2,62,resolved,"2022-06-02 18:30:00","2022-06-05 18:30:00",6,2,5,2022,35.80200000,10.65100000,1.80,57691,10
4653,2,62,resolved,"2023-05-18 14:38:00","2023-05-28 14:38:00",5,2,5,2023,35.80200000,10.65100000,1.80,57691,10
4957,5,62,resolved,"2023-03-14 10:04:00","2023-03-27 10:04:00",3,1,3,2023,35.80200000,10.65100000,1.80,57691,10
4969,1,62,resolved,"2022-04-20 19:38:00","2022-04-30 19:38:00",4,2,4,2022,35.80200000,10.65100000,1.80,57691,10
82,6,63,reported,"2024-10-14 07:31:00",,10,4,2,2024,35.81500000,10.66500000,1.50,57691,10
134,2,63,"in progress","2025-03-03 18:09:00",,3,1,2,2025,35.81500000,10.66500000,1.50,57691,10
796,2,63,resolved,"2024-04-29 06:43:00","2024-05-06 06:43:00",4,2,2,2024,35.81500000,10.66500000,1.50,57691,10
928,5,63,reported,"2024-01-13 14:55:00",,1,1,7,2024,35.81500000,10.66500000,1.50,57691,10
1343,7,63,reported,"2025-04-26 06:32:00",,4,2,7,2025,35.81500000,10.66500000,1.50,57691,10
1360,6,63,resolved,"2023-01-07 18:35:00","2023-01-15 18:35:00",1,1,7,2023,35.81500000,10.66500000,1.50,57691,10
1586,5,63,"in progress","2025-02-23 13:56:00",,2,1,1,2025,35.81500000,10.66500000,1.50,57691,10
1724,6,63,resolved,"2022-01-07 18:17:00","2022-01-19 18:17:00",1,1,6,2022,35.81500000,10.66500000,1.50,57691,10
1754,2,63,"in progress","2025-01-28 18:30:00",,1,1,3,2025,35.81500000,10.66500000,1.50,57691,10
1772,6,63,resolved,"2023-02-16 06:45:00","2023-02-19 06:45:00",2,1,5,2023,35.81500000,10.66500000,1.50,57691,10
1791,3,63,resolved,"2025-04-04 02:34:00","2025-04-13 02:34:00",4,2,6,2025,35.81500000,10.66500000,1.50,57691,10
2338,4,63,resolved,"2024-04-15 16:42:00","2024-04-22 16:42:00",4,2,2,2024,35.81500000,10.66500000,1.50,57691,10
2408,6,63,reported,"2025-04-14 10:25:00",,4,2,2,2025,35.81500000,10.66500000,1.50,57691,10
2419,3,63,resolved,"2024-07-15 19:21:00","2024-07-17 19:21:00",7,3,2,2024,35.81500000,10.66500000,1.50,57691,10
2451,3,63,resolved,"2024-09-12 19:56:00","2024-09-19 19:56:00",9,3,5,2024,35.81500000,10.66500000,1.50,57691,10
2690,6,63,resolved,"2023-02-16 15:03:00","2023-02-26 15:03:00",2,1,5,2023,35.81500000,10.66500000,1.50,57691,10
2728,4,63,"in progress","2024-10-10 07:31:00",,10,4,5,2024,35.81500000,10.66500000,1.50,57691,10
2832,1,63,resolved,"2023-01-02 23:13:00","2023-01-16 23:13:00",1,1,2,2023,35.81500000,10.66500000,1.50,57691,10
2843,1,63,resolved,"2024-01-30 23:44:00","2024-01-31 23:44:00",1,1,3,2024,35.81500000,10.66500000,1.50,57691,10
3021,3,63,rejected,"2022-12-30 19:44:00",,12,4,6,2022,35.81500000,10.66500000,1.50,57691,10
3037,3,63,rejected,"2024-07-09 22:09:00",,7,3,3,2024,35.81500000,10.66500000,1.50,57691,10
3159,5,63,"in progress","2024-12-07 15:10:00",,12,4,7,2024,35.81500000,10.66500000,1.50,57691,10
3166,6,63,resolved,"2022-09-17 13:10:00","2022-10-01 13:10:00",9,3,7,2022,35.81500000,10.66500000,1.50,57691,10
3318,1,63,reported,"2024-10-01 13:48:00",,10,4,3,2024,35.81500000,10.66500000,1.50,57691,10
3407,7,63,"in progress","2025-03-03 12:29:00",,3,1,2,2025,35.81500000,10.66500000,1.50,57691,10
3527,3,63,reported,"2024-07-04 06:32:00",,7,3,5,2024,35.81500000,10.66500000,1.50,57691,10
3617,5,63,resolved,"2024-04-26 11:03:00","2024-05-09 11:03:00",4,2,6,2024,35.81500000,10.66500000,1.50,57691,10
3724,3,63,"in progress","2024-08-04 00:19:00",,8,3,1,2024,35.81500000,10.66500000,1.50,57691,10
4115,4,63,reported,"2023-03-14 17:05:00",,3,1,3,2023,35.81500000,10.66500000,1.50,57691,10
4429,2,63,resolved,"2025-01-07 13:52:00","2025-01-15 13:52:00",1,1,3,2025,35.81500000,10.66500000,1.50,57691,10
4592,4,63,resolved,"2023-03-25 19:20:00","2023-04-06 19:20:00",3,1,7,2023,35.81500000,10.66500000,1.50,57691,10
4610,3,63,resolved,"2023-02-08 22:39:00","2023-02-09 22:39:00",2,1,4,2023,35.81500000,10.66500000,1.50,57691,10
4679,4,63,resolved,"2024-06-28 11:48:00","2024-07-09 11:48:00",6,2,6,2024,35.81500000,10.66500000,1.50,57691,10
4752,4,63,resolved,"2025-03-22 07:51:00","2025-04-03 07:51:00",3,1,7,2025,35.81500000,10.66500000,1.50,57691,10
4797,6,63,resolved,"2022-11-27 07:37:00","2022-11-29 07:37:00",11,4,1,2022,35.81500000,10.66500000,1.50,57691,10
4874,2,63,resolved,"2024-08-09 10:51:00","2024-08-17 10:51:00",8,3,6,2024,35.81500000,10.66500000,1.50,57691,10
23,5,64,reported,"2026-04-11 16:50:14",,4,2,7,2026,35.86140000,10.59860000,1.50,48899,13
51,4,64,resolved,"2022-10-01 07:02:00","2022-10-05 07:02:00",10,4,7,2022,35.86140000,10.59860000,1.50,48899,13
248,7,64,resolved,"2024-11-26 19:50:00","2024-12-02 19:50:00",11,4,3,2024,35.86140000,10.59860000,1.50,48899,13
427,2,64,"in progress","2024-08-07 13:19:00",,8,3,4,2024,35.86140000,10.59860000,1.50,48899,13
543,5,64,rejected,"2024-07-23 10:24:00",,7,3,3,2024,35.86140000,10.59860000,1.50,48899,13
550,1,64,resolved,"2023-05-24 08:14:00","2023-06-07 08:14:00",5,2,4,2023,35.86140000,10.59860000,1.50,48899,13
724,2,64,resolved,"2023-01-14 13:48:00","2023-01-28 13:48:00",1,1,7,2023,35.86140000,10.59860000,1.50,48899,13
883,5,64,resolved,"2023-10-31 14:47:00","2023-11-12 14:47:00",10,4,3,2023,35.86140000,10.59860000,1.50,48899,13
946,5,64,"in progress","2025-04-12 18:52:00",,4,2,7,2025,35.86140000,10.59860000,1.50,48899,13
1088,7,64,reported,"2024-10-28 09:38:00",,10,4,2,2024,35.86140000,10.59860000,1.50,48899,13
1106,2,64,resolved,"2023-07-31 14:08:00","2023-08-08 14:08:00",7,3,2,2023,35.86140000,10.59860000,1.50,48899,13
1114,7,64,reported,"2025-03-06 20:37:00",,3,1,5,2025,35.86140000,10.59860000,1.50,48899,13
1213,4,64,resolved,"2022-05-23 11:23:00","2022-06-03 11:23:00",5,2,2,2022,35.86140000,10.59860000,1.50,48899,13
1376,1,64,"in progress","2025-04-16 22:43:00",,4,2,4,2025,35.86140000,10.59860000,1.50,48899,13
1446,4,64,resolved,"2024-10-28 19:05:00","2024-11-06 19:05:00",10,4,2,2024,35.86140000,10.59860000,1.50,48899,13
1459,6,64,rejected,"2024-03-08 06:19:00",,3,1,6,2024,35.86140000,10.59860000,1.50,48899,13
1571,7,64,reported,"2025-01-15 16:42:00",,1,1,4,2025,35.86140000,10.59860000,1.50,48899,13
1625,5,64,"in progress","2025-04-08 15:09:00",,4,2,3,2025,35.86140000,10.59860000,1.50,48899,13
